text,label,custom_id
This time last year 🌈💛 there may not be a parade today but the fight for equality never stops. Celebrating with a socially distanced Pride D&amp;D session! #PRIDE2020 https://t.co/pKA4QU5UDi,0,translation-1368
@asda just visited your Tamworth store for balloons for my brother’s birthday. Just got them through the door and the 2 has exploded!! https://t.co/NcZ0HGYosI,0,translation-1369
What's a goal?,0,translation-1370
Johnson’s levelling up will do as much for the North as Cameron’s Northern Powerhouse did.,0,translation-1371
PSA: a part ≠ apart. They mean opposite things.,0,translation-1372
its too many bugs,0,translation-1373
Sitting in a waiting room listening to two middle age women talk about how 50 shades changed their life,0,translation-1374
feeling so nostalgic today,0,translation-1375
If a dude says “females” I automatically don’t trust him,0,translation-1376
"have a listen, download it for whatever overly-specific amount you think it's worth, and if you remember the original, have a think about how far we've all come since those sweaty pub gig days. And like and RT and all that good stuff 😚",0,translation-1377
Need a big second half reds,0,translation-1378
woke up to my dog sneezing on my face. How’s your day going so far?,0,translation-1379
summer just fully went to me: speaking of singstar ... hun ? we weren’t even talking,0,translation-1380
Just switched to @octopus_energy 🐙 was with @BulbUK but there monthly payments go up and down like a seesaw and now they want even more money so.. #ByeBye,0,translation-1381
"@kazzacoey @UKLabour The old phrase that says, if you are in the middle of the road you will be run over. Starmer is stuck like a record that is stuck in the same groove and nobody wants to hear that. Also where are the policies?",0,translation-1382
Calling all user researchers: who fancies beta testing our new thing? It’s good. https://t.co/Ww4iHVkdZ2,0,translation-1383
"How can we possibly be considering vaccine mandates?  Are those who will be enforcing, just following orders? ",0,translation-1384
.@luka7doncic anyway you’d want to come to the Jazz?,0,translation-1385
My ears are ringing so badly rn,0,translation-1386
"There are so many different activities you can do in my small town of Wadsworth. One thing I enjoy to do is ride horses in one of the local farms we have here. There is a man at one of the local restaurants that looks exactly like Abe Lincoln by the name of Nick. At the local ice cream shop by the name of Dolce, they have at least 20 different flavors of ice cream and Italian ice. They are oh so delicious. In the wintertime, we love to go sled riding at one of the local hills. The hill we go to is right next to the highway and is at least 50 feet high. Its one of the best hills around to go sled riding at!",0,translation-1387
Equalize early and often. (Why is this day shared with Dog day?) #WomensEqualityDay #NationalDogDay #ourfirstfedITM,0,translation-1388
"""I know of no more encouraging fact than the unquestionable ability of man to elevate his life by conscious endeavor."" 
 Henry David Thoreau",0,translation-1389
Mustard has no business being zero calories,0,translation-1390
Why was everything in interior design so brown in the 2000s,0,translation-1391
Not on your life! Can you have democracy for the many given out by the few?,0,translation-1392
‘Push your boundaries’ ‘get out of your comfort zone’ literally fucking why,0,translation-1393
"Played football tonight.

Am already suffering.

I am old.

That is all.",0,translation-1394
On 10/12/21 at 10:30 the river level was 0.37m.,0,translation-1395
"Can media, press, and general dickheads stop spinning the narrative that it’s a women’s job to stay safe and vigilant when they have not experienced themselves how terrifying it is walking alone at any given time of the day? https://t.co/85yKt7Xngm",0,translation-1396
Dads always know a bunch of obscure sports facts from the 80's,0,translation-1397
@luxkween where are your shoes from in the rain on me video?? i LOVE them,0,translation-1398
@BBCScotBorders @PaulWheelhouse The % you quote is of those eligible. This is surely misleading?,0,translation-1399
stop because i just thought of the cutest caption for when i get in a relationship. “i’ve finally found someone to watch stranger things with” 🥺,0,translation-1400
Idk how to explain it but watching snap videos takes energy,0,translation-1401
People are always like “I don’t remember what life was like before covid” but for me it’s more like “idk what life was like before TikTok”,0,translation-1402
things are looking UP omg I am so excited for this next chapter of my life,0,translation-1403
Reminds me of the time I told the lads I’m getting a round in then asked them to pay them self,0,translation-1404
Facetiming my friends has made me realise how much i miss them :(,0,translation-1405
Pretending to blow on my beverage as I drink wine out of a mug during my zoom class because I am the queen of deception!!!!!!!!!,0,translation-1406
"i am not pleased to find that my fragile delivery was left on my doorstep in the rain today, instead of being left in my safe place.",0,translation-1407
I entered @grav3yardgirl HUGE BACK TO SCHOOL GIVEAWAY to win a macbook pro &amp; tons of other prizes! CHECK IT OUT HERE! https://t.co/qwNsVghNAc #grav3yardgirl,0,translation-1408
First official day of maternity leave and the sun is beaming! Let’s hope this is a sign of the summer to come 👏🏼☀️,0,translation-1409
i wnat hug :(,0,translation-1410
I am so fucking tired of living in the UK.,0,translation-1411
"you know it’s Christmas when the video comes out, brilliant again, well done 🎄",0,translation-1412
I have a love hate relationship with the night shift.,0,translation-1413
80% of #LittleHouseonthePrairie episodes involve Laura befriending weird old men.,0,translation-1414
First time for a Cooper team to score 4 at The Liberty ?,0,translation-1415
Was fun. Looking forward to the next one! #podcasts https://t.co/t2PmbDlZKo,0,translation-1416
"..... Even when you're on P's & Q's, your to uptight and conforming. Loosen up ",0,translation-1417
Sterling is so predictable,0,translation-1418
Big shout out to everyone who voted for the Tories last election.,0,translation-1419
Boris last Christmas at a party:,0,translation-1420
why was suite life on deck not called zack and cody on a boaty??? missed opportunity,0,translation-1421
We live in a society that has normalised debt as a part of our lifestyle. Let's normalise saving up our money before buying things.,0,translation-1422
Hi 👋🏻,0,translation-1423
michael bublé just puts me in such a mood 😍,0,translation-1424
Just came online to remind y'all that Davido is still The King.,0,translation-1425
no cause i wanna cry now,0,translation-1426
"was not back in the states for even 5 minutes before someone ran into me at the airport with their suitcase and said “ope, sorry!” 

I’m home :-)",0,translation-1427
@isawitfirst With some pastel green flare leggings a Chucky white boot and a hot pink shoulder bag 🧡,0,translation-1428
why is it so hard to find tshirts with cool wizards on them,0,translation-1429
"Prizes must be claimed tonight or re drawn.
50 inch t.v plus many more prizes
£1 a go 🤶",0,translation-1430
Women's football is actually not that bad. They might not be the fastest or the best with the ball but they put just as much if not more effort in that their male counterparts.,0,translation-1431
"My new favorite thing to do while teaching this insect ecology course is to make a stupid mistake, like posting the wrong zoom link or uploading the wrong assignment, and then say""can you believe I almost have my PhD??"" to my students. They cannot, folks.",0,translation-1432
"Not me looking at a slightly off coloured patch of skin on my finger ALL day, then remembering at 7:35pm that it's a 13 ish year old straightener burn that I've had half of my life 🤦‍♀️🙃",0,translation-1433
Why do I get updates for bloody football all the time…,0,translation-1434
Very very happy!!!,0,translation-1435
